,PLAYER_ID,ALL_FGA,ALL_ALL_AVG_DISTANCE,ALL_3PT_AVG_DISTANCE,ALL_2PT_AVG_DISTANCE,MADE_FGA,MADE_ALL_AVG_DISTANCE,MADE_3PT_AVG_DISTANCE,MADE_2PT_AVG_DISTANCE,MISS_FGA,MISS_ALL_AVG_DISTANCE,MISS_3PT_AVG_DISTANCE,MISS_2PT_AVG_DISTANCE,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION
186,1630162,691,14.905933429811867,25.24561403508772,7.647783251231527,348.0,12.658045977011493,25.22689075630252,6.126637554585153,343.0,17.186588921282798,25.259036144578314,9.615819209039548,Anthony Edwards,1610612750,MIN
437,1642363,192,14.895833333333334,24.96551724137931,6.552380952380952,77.0,11.792207792207792,24.666666666666668,4.84,115.0,16.973913043478262,25.1,8.10909090909091,Nique Clifford,1610612758,SAC
44,203903,360,14.858333333333333,24.387283236994218,6.042780748663102,155.0,12.103225806451613,24.379310344827587,4.762886597938144,205.0,16.941463414634146,24.391304347826086,7.4222222222222225,Jordan Clarkson,1610612752,NYK
283,1631099,259,14.818532818532818,25.891304347826086,8.718562874251496,111.0,11.54054054054054,26.12,7.3023255813953485,148.0,17.277027027027028,25.80597014925373,10.222222222222221,Keegan Murray,1610612758,SAC
453,1642461,162,14.777777777777779,23.72043010752688,2.7246376811594204,83.0,11.795180722891565,23.72222222222222,2.6595744680851063,79.0,17.911392405063292,23.719298245614034,2.8636363636363638,Spencer Jones,1610612743,DEN
7,201566,554,14.76173285198556,24.864754098360656,6.809677419354839,241.0,12.510373443983402,24.71590909090909,5.490196078431373,313.0,16.49520766773163,24.94871794871795,8.095541401273886,Russell Westbrook,1610612758,SAC
121,1628973,773,14.729624838292368,25.195804195804197,8.583162217659138,372.0,13.099462365591398,24.873873873873872,8.091954022988507,401.0,16.241895261845386,25.4,9.150442477876107,Jalen Brunson,1610612752,NYK
67,1626164,692,14.71242774566474,26.097560975609756,9.919917864476385,313.0,12.447284345047922,26.177419354838708,9.055776892430279,379.0,16.58311345646438,26.062937062937063,10.838983050847459,Devin Booker,1610612756,PHX
118,1628969,535,14.689719626168225,24.12033195020747,6.959183673469388,271.0,12.177121771217712,24.072164948453608,5.545977011494253,264.0,17.268939393939394,24.15277777777778,9.008333333333333,Mikal Bridges,1610612752,NYK
452,1642450,204,14.666666666666666,25.512820512820515,7.9523809523809526,88.0,13.704545454545455,25.483870967741936,7.298245614035087,116.0,15.39655172413793,25.53191489361702,8.492753623188406,Daniss Jenkins,1610612765,DET
76,1627739,254,14.62992125984252,24.344,5.217054263565892,124.0,11.709677419354838,24.06382978723404,4.1688311688311686,130.0,17.415384615384614,24.512820512820515,6.769230769230769,Kris Dunn,1610612746,LAC
78,1627742,724,14.617403314917127,25.0,10.432170542635658,341.0,12.821114369501466,24.78082191780822,9.563432835820896,383.0,16.216710182767624,25.118518518518517,11.370967741935484,Brandon Ingram,1610612761,TOR
168,1629639,181,14.56353591160221,25.52238805970149,8.12280701754386,90.0,12.28888888888889,25.5,7.484848484848484,91.0,16.813186813186814,25.53488372093023,9.0,Tyler Herro,1610612748,MIA
71,1626181,589,14.561969439728353,25.143396226415096,5.907407407407407,286.0,13.055944055944057,25.24770642201835,5.548022598870056,303.0,15.983498349834983,25.07051282051282,6.340136054421769,Norman Powell,1610612748,MIA
289,1631106,199,14.557788944723619,24.210526315789473,5.740384615384615,95.0,13.147368421052631,24.068181818181817,3.7254901960784315,104.0,15.846153846153847,24.333333333333332,7.679245283018868,Tari Eason,1610612745,HOU
401,1642258,338,14.544378698224852,24.90566037735849,5.340782122905028,156.0,11.564102564102564,24.771929824561404,3.95959595959596,182.0,17.0989010989011,24.980392156862745,7.05,Zaccharie Risacher,1610612737,ATL
198,1630178,846,14.44562647754137,26.279538904899134,6.216432865731463,401.0,12.615960099750623,26.214285714285715,5.32183908045977,445.0,16.094382022471912,26.32367149758454,7.197478991596639,Tyrese Maxey,1610612755,PHI
377,1641763,74,14.432432432432432,23.674418604651162,1.6129032258064515,32.0,11.03125,23.857142857142858,1.0555555555555556,42.0,17.023809523809526,23.586206896551722,2.3846153846153846,Julian Phillips,1610612741,CHI
309,1631157,548,14.39963503649635,25.135593220338983,6.278846153846154,253.0,12.296442687747035,24.881720430107528,4.98125,295.0,16.203389830508474,25.3006993006993,7.644736842105263,Ryan Rollins,1610612749,MIL
417,1642275,127,14.377952755905511,25.53846153846154,2.6774193548387095,64.0,11.609375,24.703703703703702,2.054054054054054,63.0,17.19047619047619,26.13157894736842,3.6,Tidjane Salaün,1610612766,CHA
476,1642868,78,14.371794871794872,24.170731707317074,3.5135135135135136,23.0,12.08695652173913,24.1,2.8461538461538463,55.0,15.327272727272728,24.193548387096776,3.875,Carter Bryant,1610612759,SAS
432,1642354,89,14.370786516853933,25.82051282051282,5.44,31.0,12.451612903225806,24.833333333333332,4.631578947368421,58.0,15.39655172413793,26.25925925925926,5.935483870967742,KJ Simpson,1610612766,CHA
350,1641713,115,14.347826086956522,24.32758620689655,4.192982456140351,51.0,9.529411764705882,23.375,3.2,64.0,18.1875,24.69047619047619,5.7727272727272725,GG Jackson,1610612763,MEM
382,1641774,154,14.311688311688311,26.0,6.851063829787234,70.0,9.0,26.0,5.482758620689655,84.0,18.738095238095237,26.0,9.055555555555555,Tristan Vukcevic,1610612764,WAS
225,1630529,203,14.280788177339902,24.216494845360824,5.188679245283019,80.0,12.275,24.21875,4.3125,123.0,15.585365853658537,24.215384615384615,5.913793103448276,Herbert Jones,1610612740,NOP
66,1626162,188,14.27127659574468,25.0,5.2254901960784315,89.0,11.247191011235955,24.689655172413794,4.75,99.0,16.98989898989899,25.157894736842106,5.904761904761905,Kelly Oubre Jr.,1610612755,PHI
489,1642905,68,14.25,25.15625,4.555555555555555,20.0,8.4,25.6,2.6666666666666665,48.0,16.6875,25.074074074074073,5.904761904761905,Yang Hansen,1610612757,POR
133,1629006,178,14.162921348314606,23.78125,2.902439024390244,76.0,12.342105263157896,24.11111111111111,1.75,102.0,15.519607843137255,23.583333333333332,4.0,Josh Okogie,1610612745,HOU
420,1642278,172,14.156976744186046,25.2972972972973,5.744897959183674,74.0,11.527027027027026,25.333333333333332,4.9,98.0,16.142857142857142,25.28,6.625,Tyler Kolek,1610612752,NYK
182,1629723,59,14.152542372881356,23.78125,2.740740740740741,29.0,9.137931034482758,23.5,1.5789473684210527,30.0,19.0,23.90909090909091,5.5,John Konchar,1610612763,MEM
92,1628368,527,14.146110056925997,25.07035175879397,7.5182926829268295,249.0,11.682730923694779,24.83582089552239,6.84065934065934,278.0,16.35251798561151,25.189393939393938,8.363013698630137,De'Aaron Fox,1610612759,SAS
457,1642845,490,14.13469387755102,25.39622641509434,5.546762589928058,210.0,12.514285714285714,25.469135802469136,4.37984496124031,280.0,15.35,25.35114503816794,6.557046979865772,VJ Edgecombe,1610612755,PHI
344,1641707,116,14.112068965517242,23.612903225806452,3.2037037037037037,55.0,11.563636363636364,23.434782608695652,3.03125,61.0,16.40983606557377,23.71794871794872,3.4545454545454546,Taylor Hendricks,1610612762,UTA
302,1631124,73,14.082191780821917,24.774193548387096,6.190476190476191,27.0,9.851851851851851,24.428571428571427,4.75,46.0,16.565217391304348,24.875,7.5,Julian Strawther,1610612743,DEN
73,1626204,67,13.955223880597014,24.114285714285714,2.84375,24.0,11.958333333333334,24.09090909090909,1.6923076923076923,43.0,15.069767441860465,24.125,3.6315789473684212,Larry Nance Jr.,1610612739,CLE
15,201942,579,13.899827288428325,24.847826086956523,11.831622176591376,294.0,12.462585034013605,24.757575757575758,10.908045977011493,285.0,15.382456140350877,24.89830508474576,12.898230088495575,DeMar DeRozan,1610612758,SAC
46,203924,379,13.854881266490764,24.502857142857142,4.720588235294118,166.0,11.921686746987952,24.318840579710145,3.1030927835051547,213.0,15.36150234741784,24.62264150943396,6.186915887850467,Jerami Grant,1610612757,POR
170,1629645,295,13.840677966101694,24.99056603773585,7.587301587301587,131.0,11.954198473282442,24.973684210526315,6.634408602150538,164.0,15.347560975609756,25.0,8.510416666666666,Kevin Porter Jr.,1610612749,MIL
119,1628970,634,13.83596214511041,25.06338028169014,4.725714285714286,283.0,11.031802120141343,24.8,4.074468085106383,351.0,16.096866096866098,25.195767195767196,5.481481481481482,Miles Bridges,1610612766,CHA
349,1641712,107,13.77570093457944,24.12,4.701754385964913,40.0,11.225,24.785714285714285,3.923076923076923,67.0,15.298507462686567,23.86111111111111,5.354838709677419,Rayan Rupert,1610612757,POR
327,1631222,306,13.712418300653594,24.335664335664337,4.392638036809816,141.0,10.411347517730496,24.367346938775512,2.9782608695652173,165.0,16.533333333333335,24.319148936170212,6.225352112676056,Jake LaRavia,1610612747,LAL
83,1627759,844,13.709715639810426,25.836283185840706,9.275080906148867,414.0,11.891304347826088,26.180722891566266,8.308157099697885,430.0,15.46046511627907,25.636363636363637,10.390243902439025,Jaylen Brown,1610612738,BOS
255,1630583,454,13.64977973568282,24.677083333333332,5.568702290076335,217.0,10.67741935483871,24.313432835820894,4.586666666666667,237.0,16.371308016877638,24.872,6.883928571428571,Santi Aldama,1610612763,MEM
95,1628374,650,13.572307692307692,25.09505703422053,5.741602067183463,314.0,10.643312101910828,24.916666666666668,4.3577981651376145,336.0,16.30952380952381,25.197604790419163,7.5266272189349115,Lauri Markkanen,1610612762,UTA
301,1631123,105,13.552380952380952,24.897435897435898,6.848484848484849,59.0,10.101694915254237,24.1875,4.8604651162790695,46.0,17.97826086956522,25.391304347826086,10.565217391304348,Jamaree Bouyea,1610612756,PHX
197,1630175,184,13.548913043478262,25.6,8.410852713178295,79.0,11.443037974683545,25.5625,7.857142857142857,105.0,15.133333333333333,25.615384615384617,8.93939393939394,Cole Anthony,1610612749,MIL
107,1628404,288,13.40625,24.282258064516128,5.182926829268292,141.0,10.71631205673759,24.040816326530614,3.619565217391304,147.0,15.986394557823129,24.44,7.180555555555555,Josh Hart,1610612752,NYK
479,1642874,186,13.397849462365592,25.035714285714285,3.8137254901960786,74.0,11.486486486486486,25.033333333333335,2.25,112.0,14.660714285714286,25.037037037037038,5.0,Danny Wolf,1610612751,BKN
431,1642353,76,13.381578947368421,24.87878787878788,4.558139534883721,30.0,10.266666666666667,24.0,3.4,46.0,15.41304347826087,25.26086956521739,5.565217391304348,Cam Christie,1610612746,LAC
100,1628384,388,13.337628865979381,24.21978021978022,3.7233009708737863,176.0,9.710227272727273,23.951612903225808,1.9649122807017543,212.0,16.349056603773583,24.358333333333334,5.9021739130434785,OG Anunoby,1610612752,NYK
284,1631101,716,13.335195530726256,25.582644628099175,7.082278481012659,325.0,10.218461538461538,25.37037037037037,5.188524590163935,391.0,15.925831202046036,25.68944099378882,9.091304347826087,Shaedon Sharpe,1610612757,POR
109,1628418,98,13.326530612244898,25.02127659574468,2.549019607843137,51.0,8.901960784313726,24.5625,1.7428571428571429,47.0,18.127659574468087,25.258064516129032,4.3125,Thomas Bryant,1610612739,CLE
490,1642907,403,13.325062034739455,24.343023255813954,5.121212121212121,191.0,10.198952879581151,24.5,3.962406015037594,212.0,16.141509433962263,24.263157894736842,6.6938775510204085,Cedric Coward,1610612763,MEM
470,1642860,149,13.221476510067115,25.61111111111111,6.178947368421053,63.0,8.761904761904763,25.307692307692307,4.46,86.0,16.488372093023255,25.70731707317073,8.088888888888889,Will Riley,1610612764,WAS
48,203932,243,13.205761316872428,25.032258064516128,5.873333333333333,124.0,10.612903225806452,25.026315789473685,4.244186046511628,119.0,15.907563025210084,25.036363636363635,8.0625,Aaron Gordon,1610612743,DEN
89,1627884,117,13.188034188034187,24.236363636363638,3.3870967741935485,65.0,9.861538461538462,24.045454545454547,2.604651162790698,52.0,17.346153846153847,24.363636363636363,5.157894736842105,Derrick Jones Jr.,1610612746,LAC
469,1642859,129,13.178294573643411,24.576923076923077,5.48051948051948,66.0,11.257575757575758,24.454545454545453,4.659090909090909,63.0,15.19047619047619,24.666666666666668,6.575757575757576,Jase Richardson,1610612753,ORL
419,1642277,101,13.128712871287128,24.081632653061224,2.8076923076923075,51.0,9.882352941176471,24.22222222222222,2.0606060606060606,50.0,16.44,24.0,4.105263157894737,Johnny Furphy,1610612754,IND
24,202699,260,13.088461538461539,24.510416666666668,6.402439024390244,120.0,11.075,24.40625,6.2272727272727275,140.0,14.814285714285715,24.5625,6.605263157894737,Tobias Harris,1610612765,DET
236,1630545,81,13.012345679012345,24.243243243243242,3.5681818181818183,32.0,12.15625,24.4,1.3529411764705883,49.0,13.571428571428571,24.136363636363637,4.962962962962963,Terrence Shannon Jr.,1610612750,MIN
156,1629611,226,12.973451327433628,24.45054945054945,5.237037037037037,101.0,10.009900990099009,24.4,3.9295774647887325,125.0,15.368,24.475409836065573,6.6875,Terance Mann,1610612751,BKN
191,1630168,535,12.957009345794393,24.653508771929825,4.270358306188925,259.0,10.243243243243244,24.50602409638554,3.5170454545454546,276.0,15.503623188405797,24.73793103448276,5.282442748091603,Onyeka Okongwu,1610612737,ATL
199,1630180,452,12.922566371681416,24.444444444444443,4.642585551330798,201.0,9.940298507462687,24.508196721311474,3.592857142857143,251.0,15.310756972111554,24.4140625,5.837398373983739,Saddiq Bey,1610612740,NOP
53,203952,496,12.915322580645162,24.81564245810056,6.195583596214511,231.0,11.103896103896103,24.72222222222222,4.937106918238993,265.0,14.49433962264151,24.878504672897197,7.462025316455696,Andrew Wiggins,1610612748,MIA
123,1628976,344,12.819767441860465,24.323529411764707,5.298076923076923,176.0,9.721590909090908,24.306122448979593,4.094488188976378,168.0,16.06547619047619,24.333333333333332,7.185185185185185,Wendell Carter Jr.,1610612753,ORL
443,1642382,115,12.791304347826086,24.85185185185185,2.1147540983606556,61.0,8.62295081967213,24.894736842105264,1.2619047619047619,54.0,17.5,24.82857142857143,4.0,Branden Carlson,1610612760,OKC
274,1630696,208,12.788461538461538,24.46511627906977,4.557377049180328,87.0,10.459770114942529,24.25,3.9152542372881354,121.0,14.462809917355372,24.56896551724138,5.158730158730159,Dru Smith,1610612748,MIA
54,203954,377,12.777188328912468,25.54945054945055,8.713286713286713,178.0,10.230337078651685,25.695652173913043,7.935483870967742,199.0,15.055276381909549,25.5,9.633587786259541,Joel Embiid,1610612755,PHI
330,1631245,109,12.770642201834862,25.6,5.333333333333333,49.0,10.142857142857142,26.642857142857142,3.5428571428571427,60.0,14.916666666666666,25.03846153846154,7.176470588235294,Quenton Jackson,1610612754,IND
125,1628983,808,12.700495049504951,25.242574257425744,8.51980198019802,442.0,10.889140271493213,25.1375,7.740331491712707,366.0,14.887978142076502,25.311475409836067,9.676229508196721,Shai Gilgeous-Alexander,1610612760,OKC
23,202696,571,12.690017513134851,25.405128205128204,6.095744680851064,288.0,10.621527777777779,25.5,5.662037037037037,283.0,14.79505300353357,25.349593495934958,6.68125,Nikola Vučević,1610612741,CHI
376,1641757,100,12.68,24.902439024390244,4.186440677966102,53.0,11.037735849056604,25.72222222222222,3.4857142857142858,47.0,14.53191489361702,24.26086956521739,5.208333333333333,Jordan Miller,1610612746,LAC
189,1630166,696,12.629310344827585,25.39245283018868,4.781902552204176,327.0,10.097859327217126,25.04255319148936,4.068669527896995,369.0,14.872628726287262,25.584795321637426,5.621212121212121,Deni Avdija,1610612757,POR
242,1630558,293,12.58703071672355,24.76851851851852,5.475675675675675,140.0,11.242857142857142,25.186046511627907,5.061855670103093,153.0,13.816993464052288,24.49230769230769,5.931818181818182,Davion Mitchell,1610612748,MIA
465,1642854,115,12.582608695652175,23.589285714285715,2.135593220338983,64.0,10.140625,23.56,1.5384615384615385,51.0,15.647058823529411,23.612903225806452,3.3,Asa Newell,1610612737,ATL
394,1641824,472,12.580508474576272,24.49074074074074,2.53125,225.0,9.475555555555555,24.4,2.013333333333333,247.0,15.408906882591094,24.53900709219858,3.2641509433962264,Matas Buzelis,1610612741,CHI
259,1630595,688,12.571220930232558,25.752380952380953,6.7803347280334725,315.0,10.619047619047619,25.84285714285714,6.2693877551020405,373.0,14.219839142091153,25.707142857142856,7.317596566523605,Cade Cunningham,1610612765,DET
102,1628389,475,12.562105263157894,24.39160839160839,7.466867469879518,215.0,10.87906976744186,24.49019607843137,6.646341463414634,260.0,13.953846153846154,24.33695652173913,8.267857142857142,Bam Adebayo,1610612748,MIA
388,1641796,243,12.526748971193415,24.598039215686274,3.7943262411347516,112.0,9.125,24.393939393939394,2.7468354430379747,131.0,15.435114503816793,24.695652173913043,5.129032258064516,Pelle Larsson,1610612748,MIA
136,1629012,350,12.46,25.347826086956523,6.153191489361702,171.0,9.953216374269006,24.930232558139537,4.921875,179.0,14.854748603351956,25.59722222222222,7.626168224299065,Collin Sexton,1610612766,CHA
473,1642864,120,12.45,24.372549019607842,3.63768115942029,59.0,9.101694915254237,24.555555555555557,2.317073170731707,61.0,15.688524590163935,24.272727272727273,5.571428571428571,Hugo González,1610612738,BOS
422,1642281,372,12.43010752688172,24.080246913580247,3.442857142857143,195.0,11.235897435897435,24.038961038961038,2.8813559322033897,177.0,13.745762711864407,24.11764705882353,4.163043478260869,Jaylon Tyson,1610612739,CLE
329,1631243,176,12.414772727272727,23.493333333333332,4.188118811881188,78.0,7.923076923076923,23.80952380952381,2.0701754385964914,98.0,15.989795918367347,23.37037037037037,6.931818181818182,Mouhamed Gueye,1610612737,ATL
362,1641731,209,12.4066985645933,24.28409090909091,3.768595041322314,82.0,8.597560975609756,23.791666666666668,2.310344827586207,127.0,14.866141732283465,24.46875,5.111111111111111,Bilal Coulibaly,1610612764,WAS
347,1641710,516,12.405038759689923,24.66137566137566,5.321100917431193,241.0,9.659751037344398,24.19402985074627,4.063218390804598,275.0,14.81090909090909,24.918032786885245,6.751633986928105,Anthony Black,1610612753,ORL
248,1630572,325,12.34153846153846,25.0,2.7621621621621624,170.0,8.7,24.72,2.025,155.0,16.335483870967742,25.155555555555555,4.123076923076923,Sandro Mamukelashvili,1610612761,TOR
426,1642346,208,12.307692307692308,23.585106382978722,3.008771929824561,94.0,9.106382978723405,23.733333333333334,2.25,114.0,14.947368421052632,23.515625,3.98,Ryan Dunn,1610612756,PHX
477,1642869,110,12.263636363636364,24.844444444444445,3.5538461538461537,48.0,11.666666666666666,25.0,2.9310344827586206,62.0,12.725806451612904,24.73076923076923,4.055555555555555,Noah Penda,1610612753,ORL
221,1630311,145,12.26206896551724,24.84090909090909,6.782178217821782,58.0,11.327586206896552,25.3125,6.0,87.0,12.885057471264368,24.571428571428573,7.338983050847458,Pat Spencer,1610612744,GSW
212,1630217,642,12.25233644859813,25.3719806763285,6.00919540229885,288.0,9.70486111111111,25.231884057971016,4.812785388127854,354.0,14.324858757062147,25.442028985507246,7.222222222222222,Desmond Bane,1610612753,ORL
0,2544,391,12.15089514066496,25.722689075630253,6.213235294117647,199.0,8.984924623115578,26.102564102564102,4.8125,192.0,15.432291666666666,25.5375,8.214285714285714,LeBron James,1610612747,LAL
128,1628991,567,12.130511463844798,24.814606741573034,6.326478149100257,273.0,10.443223443223443,24.62121212121212,5.9227053140096615,294.0,13.697278911564625,24.928571428571427,6.785714285714286,Jaren Jackson Jr.,1610612763,MEM
286,1631103,72,12.041666666666666,25.25925925925926,4.111111111111111,33.0,9.151515151515152,25.125,4.04,39.0,14.487179487179487,25.31578947368421,4.2,Malaki Branham,1610612764,WAS
368,1641740,136,12.029411764705882,23.535714285714285,3.975,58.0,8.741379310344827,22.88235294117647,2.8780487804878048,78.0,14.474358974358974,23.82051282051282,5.128205128205129,Jaylen Clark,1610612750,MIN
161,1629630,307,12.029315960912053,25.308641975308642,7.269911504424779,125.0,8.928,24.42105263157895,6.150943396226415,182.0,14.159340659340659,25.580645161290324,8.258333333333333,Ja Morant,1610612763,MEM
85,1627783,752,12.022606382978724,25.46875,7.4125,363.0,9.870523415977962,25.27777777777778,6.058419243986254,389.0,14.030848329048844,25.583333333333332,8.87732342007435,Pascal Siakam,1610612754,IND
396,1641854,153,11.993464052287582,24.49019607843137,5.745098039215686,72.0,9.708333333333334,24.15,4.153846153846154,81.0,14.024691358024691,24.70967741935484,7.4,Craig Porter Jr.,1610612739,CLE
342,1641705,461,11.967462039045554,25.528455284552845,7.0325443786982245,238.0,9.382352941176471,25.425531914893618,5.43455497382199,223.0,14.72645739910314,25.592105263157894,9.108843537414966,Victor Wembanyama,1610612759,SAS
319,1631207,71,11.887323943661972,23.9,3.097560975609756,31.0,9.32258064516129,23.818181818181817,1.35,40.0,13.875,23.94736842105263,4.761904761904762,Dalen Terry,1610612741,CHI
224,1630526,95,11.873684210526315,24.157894736842106,3.6842105263157894,36.0,9.36111111111111,24.9,3.3846153846153846,59.0,13.40677966101695,23.892857142857142,3.935483870967742,Jeremiah Robinson-Earl,1610612754,IND
204,1630192,94,11.77659574468085,24.583333333333332,3.8275862068965516,46.0,7.326086956521739,24.6,2.5277777777777777,48.0,16.041666666666668,24.576923076923077,5.954545454545454,Zeke Nnaji,1610612743,DEN
317,1631200,175,11.771428571428572,23.76923076923077,2.1237113402061856,78.0,7.4743589743589745,23.85,1.8275862068965518,97.0,15.22680412371134,23.74137931034483,2.5641025641025643,Kris Murray,1610612757,POR
193,1630171,230,11.765217391304347,23.68867924528302,1.5725806451612903,109.0,8.339449541284404,23.65714285714286,1.0945945945945945,121.0,14.851239669421487,23.704225352112676,2.28,Isaac Okoro,1610612741,CHI
321,1631212,406,11.672413793103448,24.522058823529413,5.2,206.0,9.597087378640778,24.166666666666668,4.421052631578948,200.0,13.81,24.75609756097561,6.203389830508475,Peyton Watson,1610612743,DEN
308,1631133,126,11.65079365079365,24.11111111111111,2.3055555555555554,53.0,6.962264150943396,24.23076923076923,1.35,73.0,15.054794520547945,24.073170731707318,3.5,Jabari Walker,1610612755,PHI
52,203944,678,11.64749262536873,24.712871287128714,6.102941176470588,334.0,8.976047904191617,24.66176470588235,4.966165413533835,344.0,14.241279069767442,24.738805970149254,7.542857142857143,Julius Randle,1610612750,MIN
142,1629023,374,11.644385026737968,24.131782945736433,5.069387755102041,170.0,8.923529411764706,23.9,4.315384615384615,204.0,13.911764705882353,24.235955056179776,5.921739130434783,P.J. Washington,1610612742,DAL
62,204456,255,11.623529411764705,25.0,9.635135135135135,137.0,10.642335766423358,24.818181818181817,9.404761904761905,118.0,12.76271186440678,25.09090909090909,9.9375,T.J. McConnell,1610612754,IND
429,1642349,439,11.605922551252847,24.455223880597014,5.960655737704918,212.0,9.183962264150944,24.391304347826086,4.969879518072289,227.0,13.86784140969163,24.488636363636363,7.143884892086331,Ajay Mitchell,1610612760,OKC
383,1641775,148,11.594594594594595,24.580645161290324,2.2325581395348837,83.0,9.012048192771084,24.59259259259259,1.5,65.0,14.892307692307693,24.571428571428573,3.6,Jordan Walsh,1610612738,BOS
351,1641715,169,11.585798816568047,26.160714285714285,4.3628318584070795,77.0,7.4935064935064934,26.25,2.5737704918032787,92.0,15.01086956521739,26.125,6.461538461538462,Cam Whitmore,1610612764,WAS
160,1629628,339,11.563421828908554,24.774193548387096,3.944186046511628,168.0,8.803571428571429,24.704545454545453,3.161290322580645,171.0,14.274853801169591,24.8125,5.010989010989011,RJ Barrett,1610612761,TOR
254,1630581,429,11.557109557109557,25.06896551724138,4.658450704225352,200.0,9.54,24.910714285714285,3.5625,229.0,13.318777292576419,25.168539325842698,5.785714285714286,Josh Giddey,1610612741,CHI
407,1642265,133,11.518796992481203,24.741935483870968,7.5,45.0,10.911111111111111,24.636363636363637,6.470588235294118,88.0,11.829545454545455,24.8,8.014705882352942,Rob Dillingham,1610612750,MIN
482,1642877,184,11.402173913043478,24.151515151515152,4.271186440677966,72.0,8.041666666666666,24.1875,3.4285714285714284,112.0,13.5625,24.14,5.032258064516129,Micah Peavy,1610612740,NOP
217,1630245,376,11.382978723404255,24.527027027027028,2.8508771929824563,193.0,9.917098445595855,24.37878787878788,2.4015748031496065,183.0,12.92896174863388,24.646341463414632,3.4158415841584158,Ayo Dosunmu,1610612741,CHI
201,1630183,452,11.305309734513274,24.244444444444444,5.794952681388013,233.0,9.592274678111588,24.071428571428573,5.011299435028248,219.0,13.127853881278538,24.367088607594937,6.785714285714286,Jaden McDaniels,1610612750,MIN
215,1630230,408,11.267156862745098,24.188524590163933,5.755244755244755,223.0,8.071748878923767,23.86842105263158,4.827027027027027,185.0,15.118918918918919,24.333333333333332,7.455445544554456,Naji Marshall,1610612742,DAL
395,1641842,284,11.25,23.88235294117647,4.170329670329671,117.0,7.205128205128205,23.541666666666668,2.989247311827957,167.0,14.083832335329342,23.987179487179485,5.404494382022472,Ronald Holland II,1610612765,DET
150,1629111,323,11.219814241486068,24.693693693693692,4.165094339622642,170.0,9.129411764705882,24.613636363636363,3.7222222222222223,153.0,13.542483660130719,24.746268656716417,4.813953488372093,Jock Landale,1610612763,MEM
240,1630552,662,11.19939577039275,25.386740331491712,5.860706860706861,340.0,8.51764705882353,25.234375,4.641304347826087,322.0,14.031055900621118,25.47008547008547,7.5024390243902435,Jalen Johnson,1610612737,ATL
281,1631096,433,11.168591224018476,24.827067669172934,5.113333333333333,248.0,8.209677419354838,24.918367346938776,4.0954773869346734,185.0,15.135135135135135,24.773809523809526,7.118811881188119,Chet Holmgren,1610612760,OKC
300,1631121,150,11.146666666666667,24.339622641509433,3.9381443298969074,72.0,10.555555555555555,24.458333333333332,3.6041666666666665,78.0,11.692307692307692,24.24137931034483,4.26530612244898,Bryce McGowens,1610612740,NOP
59,203999,560,11.114285714285714,25.363636363636363,5.70935960591133,339.0,9.221238938053098,25.402985074626866,5.235294117647059,221.0,14.018099547511312,25.333333333333332,6.6716417910447765,Nikola Jokić,1610612743,DEN
455,1642843,601,11.11314475873544,24.883211678832115,7.047413793103448,287.0,8.397212543554007,24.76923076923077,5.82258064516129,314.0,13.595541401273886,24.928571428571427,8.453703703703704,Cooper Flagg,1610612742,DAL
406,1642264,410,11.073170731707316,25.236220472440944,4.717314487632509,189.0,8.026455026455027,25.52777777777778,3.9084967320261437,221.0,13.678733031674208,25.12087912087912,5.6692307692307695,Stephon Castle,1610612759,SAS
99,1628381,350,11.06857142857143,23.689075630252102,4.567099567099567,191.0,8.397905759162304,23.489795918367346,3.1901408450704225,159.0,14.276729559748428,23.82857142857143,6.764044943820225,John Collins,1610612746,LAC
413,1642271,311,11.032154340836012,23.89814814814815,4.187192118226601,144.0,8.069444444444445,23.90909090909091,3.3603603603603602,167.0,13.58682634730539,23.893333333333334,5.184782608695652,Kyle Filipowski,1610612762,UTA
94,1628371,79,11.012658227848101,23.580645161290324,2.8958333333333335,35.0,5.542857142857143,23.0,1.9310344827586208,44.0,15.363636363636363,23.72,4.368421052631579,Jonathan Isaac,1610612753,ORL
65,1626157,566,10.980565371024735,26.021621621621623,3.677165354330709,264.0,8.428030303030303,25.803030303030305,2.6363636363636362,302.0,13.211920529801324,26.142857142857142,4.80327868852459,Karl-Anthony Towns,1610612752,NYK
404,1642262,143,10.965034965034965,23.384615384615383,3.868131868131868,65.0,6.630769230769231,23.09090909090909,3.2777777777777777,78.0,14.576923076923077,23.463414634146343,4.72972972972973,Cody Williams,1610612762,UTA
435,1642358,62,10.870967741935484,26.57894736842105,3.9302325581395348,16.0,8.75,26.5,2.8333333333333335,46.0,11.608695652173912,26.6,4.354838709677419,AJ Johnson,1610612764,WAS
229,1630534,148,10.85135135135135,24.32758620689655,2.1666666666666665,61.0,5.852459016393443,24.083333333333332,1.3877551020408163,87.0,14.35632183908046,24.391304347826086,3.097560975609756,Ochai Agbaji,1610612761,TOR
279,1631094,504,10.827380952380953,25.243697478991596,6.371428571428571,228.0,8.017543859649123,24.875,5.26530612244898,276.0,13.148550724637682,25.379310344827587,7.518518518518518,Paolo Banchero,1610612753,ORL
