PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,Corner 3_FGM,Corner 3_FGA,Corner 3_FG_PCT,Total Shots_FGM,Total from 3_FGM,Pct RA_FGM,Pct 3_FGM,Pct Moreyball_FGM,Total Shots_FGA,Total from 3_FGA,Pct RA_FGA,Pct 3_FGA,Pct Moreyball_FGA
1630188,Jalen Smith,1610612741,CHI,24.0,Jalen,5.0,10.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.5,5.0,10.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,14.0,8.0,0.357,0.571,0.928,26.0,14.0,0.385,0.538,0.923
1642419,Jamison Battle,1610612761,TOR,23.0,Jamison,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0,4.0,10.0,0.4,0.0,0.0,0.0,1.0,5.0,0.2,10.0,5.0,0.4,0.5,0.9,22.0,15.0,0.227,0.682,0.909
1641717,Cason Wallace,1610612760,OKC,20.0,Cason,9.0,18.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,1.0,7.0,0.143,0.0,0.0,0.0,1.0,5.0,0.2,12.0,2.0,0.75,0.167,0.917,33.0,12.0,0.545,0.364,0.909
203914,Gary Harris,1610612753,ORL,30.0,Gary,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,0.333,2.0,7.0,0.286,4.0,6.0,0.667,0.0,0.0,0.0,4.0,13.0,0.308,8.0,8.0,0.0,1.0,1.0,22.0,19.0,0.045,0.864,0.909
1630168,Onyeka Okongwu,1610612737,ATL,23.0,Onyeka,15.0,21.0,0.714,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,6.0,0.167,18.0,2.0,0.833,0.111,0.944,32.0,8.0,0.656,0.25,0.906
1641763,Julian Phillips,1610612741,CHI,20.0,Julian,3.0,5.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,3.0,9.0,0.333,8.0,5.0,0.375,0.625,1.0,21.0,14.0,0.238,0.667,0.905
1630534,Ochai Agbaji,1610612761,TOR,24.0,Ochai,15.0,22.0,0.682,2.0,4.0,0.5,0.0,0.0,0.0,4.0,5.0,0.8,2.0,5.0,0.4,0.0,4.0,0.0,0.0,0.0,0.0,6.0,10.0,0.6,23.0,6.0,0.652,0.261,0.913,40.0,14.0,0.55,0.35,0.9
1629130,Duncan Robinson,1610612748,MIA,30.0,Duncan,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,1.0,2.0,0.5,2.0,14.0,0.143,0.0,0.0,0.0,3.0,8.0,0.375,8.0,5.0,0.25,0.625,0.875,30.0,22.0,0.167,0.733,0.9
1627752,Taurean Prince,1610612749,MIL,30.0,Taurean,7.0,10.0,0.7,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,2.0,4.0,0.5,4.0,9.0,0.444,0.0,0.0,0.0,4.0,8.0,0.5,15.0,8.0,0.467,0.533,1.0,30.0,17.0,0.333,0.567,0.9
1627827,Dorian Finney-Smith,1610612751,BKN,31.0,Dorian,9.0,11.0,0.818,1.0,4.0,0.25,0.0,1.0,0.0,1.0,6.0,0.167,1.0,8.0,0.125,6.0,17.0,0.353,0.0,0.0,0.0,2.0,14.0,0.143,18.0,8.0,0.5,0.444,0.944,47.0,31.0,0.234,0.66,0.894
