PLAYER_ID,PLAYER_NAME,MIN_PER_GAME,MILES_PER_36
1630552,Jalen Johnson,35.666666666666664,2.8233644859813087
1628976,Wendell Carter Jr.,25.836363636363636,2.538494018296974
1630533,Ziaire Williams,24.5,2.80596546310832
1629630,Ja Morant,30.023255813953487,2.7662277304415186
1630167,Obi Toppin,19.112903225806452,3.01367088607595
1627747,Caris LeVert,24.725490196078432,2.809199048374306
203076,Anthony Davis,34.18604651162791,2.40734693877551
1628989,Kevin Huerter,22.537037037037038,2.884141331142153
1631212,Peyton Watson,23.345454545454544,2.7252336448598133
202331,Paul George,32.53658536585366,2.6203898050974512
1642261,Dalton Knecht,20.516129032258064,2.7481132075471697
1626156,D'Angelo Russell,25.529411764705884,2.6820276497695854
1631170,Jaime Jaquez Jr.,21.833333333333332,2.9587786259541984
1630172,Patrick Williams,25.770833333333332,2.820048504446241
204456,T.J. McConnell,18.177419354838708,3.085714285714286
201143,Al Horford,27.254901960784313,2.4837410071942445
1628379,Luke Kennard,22.49056603773585,2.8872483221476513
203486,Mason Plumlee,17.91044776119403,2.868
1629634,Brandon Clarke,18.983870967741936,2.887340696686491
202685,Jonas Valančiūnas,19.96923076923077,2.584899845916795
1631110,Jeremy Sochan,25.152173913043477,2.8750216076058774
1629660,Ty Jerome,19.612903225806452,2.729605263157895
1628381,John Collins,30.615384615384617,2.7738693467336684
1630573,Sam Hauser,20.803571428571427,2.836738197424893
1641722,Jordan Hawkins,23.142857142857142,2.911111111111111
1630541,Moses Moody,21.035087719298247,2.7262718932443706
1629750,Javonte Green,20.745454545454546,2.849079754601227
202710,Jimmy Butler III,30.871794871794872,2.6999999999999997
201587,Nicolas Batum,18.045454545454547,2.726448362720403
1629216,Gabe Vincent,21.142857142857142,2.7425675675675674
1629048,Goga Bitadze,21.526315789473685,2.640586797066015
1631107,Nikola Jović,25.130434782608695,2.7934256055363327
1630191,Isaiah Stewart,19.83606557377049,2.6568595041322314
1630241,Sam Merrill,19.362068965517242,2.846660730186999
1626171,Bobby Portis,25.217391304347824,2.734137931034483
1641767,Ben Sheppard,20.0,3.0529411764705885
1629655,Daniel Gafford,21.862745098039216,2.7895964125560537
1642271,Kyle Filipowski,19.666666666666668,2.7682426404995537
1630175,Cole Anthony,18.416666666666668,2.8083257918552036
203991,Clint Capela,21.48148148148148,2.6658620689655175
1641824,Matas Buzelis,16.703125,2.889429373246024
1631213,Tyrese Martin,21.428571428571427,2.938285714285714
1642347,Jamal Shead,17.983606557377048,2.795989061075661
1629645,Kevin Porter Jr.,18.389830508474578,2.816958525345622
1631094,Paolo Banchero,34.05882352941177,2.6082901554404145
1642346,Ryan Dunn,17.333333333333332,2.9042307692307694
1628997,Caleb Martin,28.86111111111111,2.889701636188643
1631106,Tari Eason,24.954545454545453,2.734426229508197
1641744,Zach Edey,20.79245283018868,2.717967332123412
1631323,Simone Fontecchio,17.033333333333335,2.92720156555773
1641733,Nick Smith Jr.,21.74468085106383,2.916634050880626
1629028,Deandre Ayton,30.15,2.4656716417910447
1629029,Luka Dončić,35.2,2.3931818181818185
1630208,Nick Richards,22.085106382978722,2.8231213872832375
1641842,Ronald Holland II,15.447761194029852,2.8173913043478263
1629611,Terance Mann,20.352941176470587,2.8057803468208093
1629731,Dean Wade,21.617021276595743,2.8523622047244093
1630631,Jose Alvarado,23.790697674418606,2.825806451612903
1641729,Brice Sensabaugh,18.80701754385965,2.6865671641791042
1629622,Max Strus,25.026315789473685,3.0283911671924293
1627749,Dejounte Murray,32.645161290322584,2.813833992094861
203992,Bogdan Bogdanović,25.45,2.797249508840864
1630548,Johnny Juzang,18.5,3.0668108108108108
1631217,Moussa Diabaté,17.68421052631579,2.810714285714286
1641748,Andre Jackson Jr.,15.389830508474576,3.088546255506608
1628998,Cody Martin,24.4,2.8659836065573776
1628436,Luke Kornet,17.96551724137931,2.667178502879079
1641709,Ausar Thompson,21.68888888888889,2.8401639344262297
1630527,Brandon Boston,23.642857142857142,2.748036253776435
203932,Aaron Gordon,26.923076923076923,2.5919999999999996
1641763,Julian Phillips,14.046875,2.9913236929922133
1626168,Trey Lyles,18.22641509433962,2.765217391304348
1642262,Cody Williams,20.651162790697676,2.9959459459459463
1642266,Ja'Kobe Walter,19.977272727272727,3.0225255972696243
1630591,Jalen Suggs,28.62857142857143,2.6371257485029944
1630526,Jeremiah Robinson-Earl,17.294117647058822,2.9918367346938775
1642270,Donovan Clingan,18.055555555555557,2.702769230769231
1630551,Justin Champagnie,19.652173913043477,2.9070796460176993
1628371,Jonathan Isaac,15.932203389830509,2.7727659574468086
1642275,Tidjane Salaün,19.06382978723404,2.8968749999999996
1642276,Kel'el Ware,20.5625,2.5969604863221885
1630249,Vít Krejčí,20.6046511627907,2.8645598194130923
1631093,Jaden Ivey,29.933333333333334,2.8102449888641425
1641741,Ricky Council IV,15.344827586206897,2.831460674157303
1630228,Jonathan Kuminga,25.647058823529413,2.889908256880734
1626172,Kevon Looney,15.745762711864407,2.6854682454251884
1641706,Brandon Miller,34.22222222222222,2.6961038961038963
1641716,Jarace Walker,15.551724137931034,2.761862527716186
1630173,Precious Achiuwa,21.325581395348838,2.7127589967284624
1631218,Trayce Jackson-Davis,17.470588235294116,2.7878787878787876
1627732,Ben Simmons,24.075,2.560747663551402
203903,Jordan Clarkson,26.41176470588235,2.742093541202673
1641730,Noah Clowney,22.897435897435898,2.7413213885778274
1642367,Jonathan Mogbo,17.897959183673468,2.7831242873432154
1630188,Jalen Smith,15.232142857142858,2.8318874560375145
1628449,Chris Boucher,17.24,2.789791183294663
1627936,Alex Caruso,19.162790697674417,2.8703883495145632
1627780,Gary Payton II,14.423076923076923,3.0959999999999996
204001,Kristaps Porziņģis,29.0,2.4225705329153606
1626166,Cameron Payne,14.183333333333334,2.7200940070505286
1631109,Mark Williams,25.852941176470587,2.633447098976109
1631200,Kris Murray,13.821428571428571,2.916279069767442
1631207,Dalen Terry,12.508474576271187,3.0585365853658537
1630200,Tre Jones,18.404761904761905,2.9060802069857696
1630549,Day'Ron Sharpe,17.88888888888889,2.7860869565217388
1629026,Kenrich Williams,15.092592592592593,2.7298159509202455
1629726,Garrison Mathews,17.636363636363637,2.86701030927835
1630171,Isaac Okoro,19.048780487804876,2.83943661971831
1630625,Dalano Banton,14.867924528301886,2.8050761421319796
203552,Seth Curry,14.535714285714286,2.6977886977886976
1642348,Justin Edwards,24.181818181818183,2.7428571428571424
1641726,Dereck Lively II,24.0,2.7843750000000003
1628366,Lonzo Ball,22.2,2.747490347490347
1629627,Zion Williamson,28.555555555555557,2.7501945525291824
1630231,KJ Martin,21.216216216216218,2.69656050955414
203994,Jusuf Nurkić,21.2972972972973,2.6725888324873095
1630193,Immanuel Quickley,28.307692307692307,2.8467391304347824
1630174,Aaron Nesmith,24.233333333333334,2.881980742778542
1629637,Jaxson Hayes,19.414634146341463,2.627638190954774
203995,Vasilije Micić,20.7027027027027,2.6976501305483027
203114,Khris Middleton,23.4375,2.7359999999999998
1630560,Cam Thomas,31.333333333333332,2.6999999999999997
1629003,Shake Milton,15.16326530612245,2.7278600269179005
203937,Kyle Anderson,14.877551020408163,2.745679012345679
1630322,Lindy Waters III,15.272727272727273,2.9625
202695,Kawhi Leonard,29.84,2.644504021447721
1628418,Thomas Bryant,14.857142857142858,2.675274725274725
1630702,Jaden Hardy,15.152173913043478,2.78909612625538
203083,Andre Drummond,18.775,2.5789613848202397
1628380,Zach Collins,14.833333333333334,2.7101123595505614
1629674,Neemias Queta,14.333333333333334,2.6150478796169634
1642345,Oso Ighodaro,14.74468085106383,2.7428571428571424
201569,Eric Gordon,19.692307692307693,2.45625
1629234,Drew Eubanks,13.63265306122449,2.813173652694611
1630643,Jay Huff,11.943396226415095,2.923222748815166
1641715,Cam Whitmore,16.41860465116279,2.6005665722379603
1642419,Jamison Battle,14.181818181818182,2.9134615384615388
1630529,Herbert Jones,32.4,2.8
1631204,Marcus Sasser,13.3125,2.8169014084507045
1629610,DaQuan Jeffries,21.0,2.748387096774194
1628971,Bruce Brown,21.06451612903226,2.7124042879019914
1641765,Olivier-Maxence Prosper,11.23076923076923,2.9958904109589044
1630215,Jared Butler,13.822222222222223,2.807073954983923
1630579,Jericho Sims,11.903846153846153,2.8206785137318255
1628988,Aaron Holiday,12.58,2.7186009538950717
202692,Alec Burks,17.72222222222222,2.6746081504702195
1641796,Pelle Larsson,13.068181818181818,2.9175652173913043
203482,Kelly Olynyk,18.757575757575758,2.698546042003231
1642349,Ajay Mitchell,16.5,2.971122994652406
1642272,Jared McCain,25.73913043478261,2.8094594594594597
1628467,Maxi Kleber,18.735294117647058,2.605337519623234
1628464,Daniel Theis,16.342105263157894,2.6666666666666665
1641724,Jett Howard,11.236363636363636,2.6679611650485433
1630556,Kessler Edwards,14.973684210526315,2.8913884007029877
1641737,Adem Bona,12.446808510638299,2.8123076923076926
1630611,Gui Santos,13.5,2.9866666666666664
1631096,Chet Holmgren,27.181818181818183,2.68494983277592
1631133,Jabari Walker,11.82,2.7106598984771573
203500,Steven Adams,12.76595744680851,2.646
200768,Kyle Lowry,18.87878787878788,2.548314606741573
1642263,Reed Sheppard,11.911111111111111,2.928358208955224
1629021,Moritz Wagner,18.8,2.7638297872340427
1629629,Cam Reddish,17.71875,2.7301587301587302
1627742,Brandon Ingram,33.05555555555556,2.5774789915966387
1629004,Svi Mykhailiuk,20.25925925925926,2.790493601462523
1627763,Malcolm Brogdon,23.5,2.693617021276596
1631119,Jaylin Williams,16.16216216216216,2.5163879598662207
203935,Marcus Smart,20.77777777777778,2.6759358288770057
203914,Gary Harris,15.647058823529411,2.8015037593984964
1631216,Caleb Houstan,11.704545454545455,2.8869902912621357
1629659,Talen Horton-Tucker,11.446808510638299,2.7368029739776953
1631255,Karlo Matković,17.689655172413794,2.849122807017544
1631157,Ryan Rollins,11.833333333333334,2.933601609657948
1630695,Micah Potter,17.4,2.7862068965517244
1642265,Rob Dillingham,11.785714285714286,2.9309090909090907
1630570,Trendon Watford,18.413793103448278,2.7168539325842698
1628420,Monté Morris,13.05,2.758620689655172
1641787,Tosan Evbuomwan,23.857142857142858,2.8455089820359283
1630256,Jae'Sean Tate,11.177777777777777,2.8055666003976145
1629006,Josh Okogie,15.59375,2.8064128256513023
1631115,Orlando Robinson,15.46875,2.8290909090909087
1630192,Zeke Nnaji,10.361702127659575,2.764681724845996
1629723,John Konchar,12.027777777777779,3.0512702078521943
1626192,Pat Connaughton,14.5,2.839655172413793
1642354,KJ Simpson,20.434782608695652,2.803404255319149
203954,Joel Embiid,30.210526315789473,2.282926829268293
1630811,Keaton Wallace,16.74074074074074,2.8831858407079647
1626204,Larry Nance Jr.,19.291666666666668,2.7447084233261334
1642366,Quinten Post,16.333333333333332,2.8571428571428568
1630288,Jeff Dowtin Jr.,13.457142857142857,2.6522292993630576
1626153,Delon Wright,14.1,2.842553191489362
1626158,Richaun Holmes,17.923076923076923,2.5725321888412016
1629684,Grant Williams,29.9375,2.502713987473904
1629626,Bol Bol,13.580645161290322,2.8304038004750596
1629013,Landry Shamet,12.264705882352942,2.8575539568345323
203939,Dwight Powell,9.386363636363637,2.876513317191283
201599,DeAndre Jordan,11.478260869565217,2.243181818181818
1630572,Sandro Mamukelashvili,8.822222222222223,2.9198992443324943
1641713,GG Jackson,16.24,2.855172413793104
1641757,Jordan Miller,11.969696969696969,2.8617721518987342
1631172,Ousmane Dieng,11.0,2.7727272727272725
1642281,Jaylon Tyson,9.024390243902438,2.9383783783783786
1641740,Jaylen Clark,14.444444444444445,2.769230769230769
1631104,Blake Wesley,8.666666666666666,2.967032967032967
1630243,Trevelin Queen,13.785714285714286,2.7979274611398965
1631223,David Roddy,12.5,2.8703999999999996
202709,Cory Joseph,9.473684210526315,2.97
1629618,Jalen Pickett,11.057142857142857,2.744186046511628
1641854,Craig Porter Jr.,8.80952380952381,2.8313513513513513
1629111,Jock Landale,10.911764705882353,2.8140161725067387
1641794,Dillon Jones,8.853658536585366,2.806611570247934
1629646,Charles Bassey,10.676470588235293,2.806611570247934
202704,Reggie Jackson,12.387096774193548,2.6437500000000003
1628964,Mo Bamba,12.966666666666667,2.6097686375321336
1630314,Brandon Williams,13.461538461538462,2.8902857142857146
1631111,Wendell Moore Jr.,12.285714285714286,2.9093023255813955
1629020,Jarred Vanderbilt,16.428571428571427,2.869565217391304
203957,Danté Exum,19.11111111111111,2.7941860465116277
1641736,Reece Beekman,11.1,2.8864864864864863
1630194,Paul Reed,9.18918918918919,2.8270588235294114
203458,Alex Len,8.0,2.8392857142857144
